site,date,sp_method,species,bin,count,nms
Landing Cove,10/8/10,sea_star,PISOCH,60,2,CINMS
Landing Cove,10/8/10,sea_star,PISOCH,70,18,CINMS
Landing Cove,10/8/10,sea_star,PISOCH,80,24,CINMS
Landing Cove,10/23/11,sea_star,PISOCH,90,31,CINMS
Landing Cove,10/23/11,sea_star,PISOCH,100,25,CINMS
Landing Cove,10/23/11,sea_star,PISOCH,110,17,CINMS
Landing Cove,10/23/11,sea_star,PISOCH,120,6,CINMS
Landing Cove,10/23/11,sea_star,PISOCH,130,3,CINMS
Landing Cove,10/23/11,sea_star,PISOCH,140,1,CINMS
Landing Cove,10/23/11,sea_star,PISOCH,NM,59,CINMS
Landing Cove,10/23/11,sea_star,PISOCH,30,1,CINMS
Landing Cove,10/23/11,sea_star,PISOCH,50,1,CINMS
Landing Cove,10/23/11,sea_star,PISOCH,60,1,CINMS
Landing Cove,10/23/11,sea_star,PISOCH,70,3,CINMS
Landing Cove,10/23/11,sea_star,PISOCH,80,9,CINMS
Landing Cove,11/13/12,sea_star,PISOCH,90,24,CINMS
Landing Cove,11/13/12,sea_star,PISOCH,100,20,CINMS
Landing Cove,11/13/12,sea_star,PISOCH,110,14,CINMS
Landing Cove,11/13/12,sea_star,PISOCH,120,6,CINMS
Landing Cove,11/13/12,sea_star,PISOCH,130,1,CINMS
Landing Cove,11/13/12,sea_star,PISOCH,170,1,CINMS
Landing Cove,11/13/12,sea_star,PISOCH,30,3,CINMS
Landing Cove,11/13/12,sea_star,PISOCH,40,5,CINMS
Landing Cove,11/13/12,sea_star,PISOCH,60,4,CINMS
Landing Cove,11/13/12,sea_star,PISOCH,70,8,CINMS
Landing Cove,11/13/12,sea_star,PISOCH,80,11,CINMS
Landing Cove,10/18/13,sea_star,PISOCH,90,5,CINMS
Landing Cove,10/18/13,sea_star,PISOCH,100,20,CINMS
Landing Cove,10/18/13,sea_star,PISOCH,110,15,CINMS
Landing Cove,10/18/13,sea_star,PISOCH,120,10,CINMS
Landing Cove,10/18/13,sea_star,PISOCH,130,1,CINMS
Landing Cove,10/18/13,sea_star,PISOCH,140,2,CINMS
Landing Cove,10/18/13,sea_star,PISOCH,NM,121,CINMS
Landing Cove,10/18/13,sea_star,PISOCH,60,3,CINMS
Landing Cove,10/18/13,sea_star,PISOCH,70,5,CINMS
Landing Cove,5/15/14,sea_star,PATMIN,NA,0,CINMS
Landing Cove,5/15/14,sea_star,PISGIG,NA,0,CINMS
Landing Cove,5/15/14,sea_star,PISOCH,100,1,CINMS
Landing Cove,5/15/14,sea_star,PISOCH,70,2,CINMS
Landing Cove,5/15/14,sea_star,PYCHEL,NA,0,CINMS
Landing Cove,1/28/15,sea_star,PATMIN,NA,0,CINMS
Landing Cove,1/28/15,sea_star,PISGIG,NA,0,CINMS
Landing Cove,1/28/15,sea_star,PISOCH,100,1,CINMS
Landing Cove,1/28/15,sea_star,PISOCH,110,1,CINMS
Landing Cove,1/28/15,sea_star,PISOCH,120,1,CINMS
Landing Cove,1/28/15,sea_star,PYCHEL,NA,0,CINMS
Landing Cove,11/29/16,sea_star,PISOCH,NA,0,CINMS
Landing Cove,1/31/19,sea_star,PISOCH,NA,0,CINMS
Landing Cove,11/30/01,sea_star,PISOCH,NM,131,CINMS
Landing Cove,11/21/02,sea_star,PISOCH,NM,299,CINMS
Landing Cove,10/26/03,sea_star,PISOCH,90,8,CINMS
Landing Cove,10/26/03,sea_star,PISOCH,100,7,CINMS
Landing Cove,10/26/03,sea_star,PISOCH,110,5,CINMS
Landing Cove,10/26/03,sea_star,PISOCH,120,5,CINMS
Landing Cove,10/26/03,sea_star,PISOCH,130,3,CINMS
Landing Cove,10/26/03,sea_star,PISOCH,NM,309,CINMS
Landing Cove,10/26/03,sea_star,PISOCH,40,1,CINMS
Landing Cove,10/26/03,sea_star,PISOCH,50,6,CINMS
Landing Cove,10/26/03,sea_star,PISOCH,60,4,CINMS
Landing Cove,10/26/03,sea_star,PISOCH,70,4,CINMS
Landing Cove,10/26/03,sea_star,PISOCH,80,8,CINMS
Landing Cove,11/13/04,sea_star,PISOCH,90,18,CINMS
Landing Cove,11/13/04,sea_star,PISOCH,100,8,CINMS
Landing Cove,11/13/04,sea_star,PISOCH,110,7,CINMS
Landing Cove,11/13/04,sea_star,PISOCH,120,6,CINMS
Landing Cove,11/13/04,sea_star,PISOCH,130,2,CINMS
Landing Cove,11/13/04,sea_star,PISOCH,160,1,CINMS
Landing Cove,11/13/04,sea_star,PISOCH,30,3,CINMS
Landing Cove,11/13/04,sea_star,PISOCH,40,7,CINMS
Landing Cove,11/13/04,sea_star,PISOCH,50,10,CINMS
Landing Cove,11/13/04,sea_star,PISOCH,60,26,CINMS
Landing Cove,11/13/04,sea_star,PISOCH,70,24,CINMS
Landing Cove,11/13/04,sea_star,PISOCH,80,18,CINMS
Landing Cove,11/13/05,sea_star,PISOCH,90,12,CINMS
Landing Cove,11/13/05,sea_star,PISOCH,100,11,CINMS
Landing Cove,11/13/05,sea_star,PISOCH,110,5,CINMS
Landing Cove,11/13/05,sea_star,PISOCH,120,2,CINMS
Landing Cove,11/13/05,sea_star,PISOCH,130,1,CINMS
Landing Cove,11/13/05,sea_star,PISOCH,30,2,CINMS
Landing Cove,11/13/05,sea_star,PISOCH,40,6,CINMS
Landing Cove,11/13/05,sea_star,PISOCH,50,4,CINMS
Landing Cove,11/13/05,sea_star,PISOCH,60,6,CINMS
Landing Cove,11/13/05,sea_star,PISOCH,70,9,CINMS
Landing Cove,11/13/05,sea_star,PISOCH,80,7,CINMS
Sea Lion Rookery,11/4/06,sea_star,PISOCH,90,3,CINMS
Sea Lion Rookery,11/4/06,sea_star,PISOCH,100,9,CINMS
Sea Lion Rookery,11/4/06,sea_star,PISOCH,110,11,CINMS
Sea Lion Rookery,11/4/06,sea_star,PISOCH,120,11,CINMS
Sea Lion Rookery,11/4/06,sea_star,PISOCH,130,8,CINMS
Sea Lion Rookery,11/4/06,sea_star,PISOCH,140,2,CINMS
Sea Lion Rookery,11/4/06,sea_star,PISOCH,160,1,CINMS
Sea Lion Rookery,11/4/06,sea_star,PISOCH,40,1,CINMS
Sea Lion Rookery,11/4/06,sea_star,PISOCH,50,3,CINMS
Sea Lion Rookery,11/4/06,sea_star,PISOCH,60,7,CINMS
Sea Lion Rookery,11/4/06,sea_star,PISOCH,70,2,CINMS
Sea Lion Rookery,11/4/06,sea_star,PISOCH,80,3,CINMS
Sea Lion Rookery,10/26/07,sea_star,PISOCH,90,24,CINMS
Sea Lion Rookery,10/26/07,sea_star,PISOCH,100,15,CINMS
Sea Lion Rookery,10/26/07,sea_star,PISOCH,110,15,CINMS
Sea Lion Rookery,10/26/07,sea_star,PISOCH,120,5,CINMS
Sea Lion Rookery,10/26/07,sea_star,PISOCH,140,1,CINMS
Sea Lion Rookery,10/26/07,sea_star,PISOCH,150,1,CINMS
Sea Lion Rookery,10/26/07,sea_star,PISOCH,160,1,CINMS
Sea Lion Rookery,10/26/07,sea_star,PISOCH,NM,586,CINMS
Sea Lion Rookery,10/26/07,sea_star,PISOCH,50,2,CINMS
Sea Lion Rookery,10/26/07,sea_star,PISOCH,60,13,CINMS
Sea Lion Rookery,10/26/07,sea_star,PISOCH,70,23,CINMS
Sea Lion Rookery,10/26/07,sea_star,PISOCH,80,30,CINMS
Sea Lion Rookery,10/16/08,sea_star,PISOCH,90,19,CINMS
Sea Lion Rookery,10/16/08,sea_star,PISOCH,100,15,CINMS
Sea Lion Rookery,10/16/08,sea_star,PISOCH,110,16,CINMS
Sea Lion Rookery,10/16/08,sea_star,PISOCH,120,8,CINMS
Sea Lion Rookery,10/16/08,sea_star,PISOCH,130,7,CINMS
Sea Lion Rookery,10/16/08,sea_star,PISOCH,140,3,CINMS
Sea Lion Rookery,10/16/08,sea_star,PISOCH,150,2,CINMS
Sea Lion Rookery,10/16/08,sea_star,PISOCH,160,2,CINMS
Sea Lion Rookery,10/16/08,sea_star,PISOCH,180,1,CINMS
Sea Lion Rookery,10/16/08,sea_star,PISOCH,NM,858,CINMS
Sea Lion Rookery,10/16/08,sea_star,PISOCH,40,2,CINMS
Sea Lion Rookery,10/16/08,sea_star,PISOCH,50,3,CINMS
Sea Lion Rookery,10/16/08,sea_star,PISOCH,60,2,CINMS
Sea Lion Rookery,10/16/08,sea_star,PISOCH,70,5,CINMS
Sea Lion Rookery,10/16/08,sea_star,PISOCH,80,15,CINMS
Sea Lion Rookery,10/16/09,sea_star,PISOCH,90,7,CINMS
Sea Lion Rookery,10/16/09,sea_star,PISOCH,100,9,CINMS
Sea Lion Rookery,10/16/09,sea_star,PISOCH,110,13,CINMS
Sea Lion Rookery,10/16/09,sea_star,PISOCH,120,17,CINMS
Sea Lion Rookery,10/16/09,sea_star,PISOCH,130,19,CINMS
Sea Lion Rookery,10/16/09,sea_star,PISOCH,140,14,CINMS
Sea Lion Rookery,10/16/09,sea_star,PISOCH,150,9,CINMS
Sea Lion Rookery,10/16/09,sea_star,PISOCH,160,4,CINMS
Sea Lion Rookery,10/16/09,sea_star,PISOCH,170,4,CINMS
Sea Lion Rookery,10/16/09,sea_star,PISOCH,NM,923,CINMS
Sea Lion Rookery,10/16/09,sea_star,PISOCH,60,1,CINMS
Sea Lion Rookery,10/16/09,sea_star,PISOCH,70,1,CINMS
Sea Lion Rookery,10/16/09,sea_star,PISOCH,80,3,CINMS
Sea Lion Rookery,10/7/10,sea_star,PISOCH,90,2,CINMS
Sea Lion Rookery,10/7/10,sea_star,PISOCH,100,7,CINMS
Sea Lion Rookery,10/7/10,sea_star,PISOCH,110,20,CINMS
Sea Lion Rookery,10/7/10,sea_star,PISOCH,120,20,CINMS
Sea Lion Rookery,10/7/10,sea_star,PISOCH,130,20,CINMS
Sea Lion Rookery,10/7/10,sea_star,PISOCH,140,16,CINMS
Sea Lion Rookery,10/7/10,sea_star,PISOCH,150,18,CINMS
Sea Lion Rookery,10/7/10,sea_star,PISOCH,160,4,CINMS
Sea Lion Rookery,10/7/10,sea_star,PISOCH,170,1,CINMS
Sea Lion Rookery,10/7/10,sea_star,PISOCH,190,1,CINMS
Sea Lion Rookery,10/7/10,sea_star,PISOCH,NM,374,CINMS
Sea Lion Rookery,10/7/10,sea_star,PISOCH,70,1,CINMS
Sea Lion Rookery,10/7/10,sea_star,PISOCH,80,3,CINMS
Sea Lion Rookery,10/24/11,sea_star,PISGIG,NA,1,CINMS
Sea Lion Rookery,10/24/11,sea_star,PISOCH,90,16,CINMS
Sea Lion Rookery,10/24/11,sea_star,PISOCH,100,22,CINMS
Sea Lion Rookery,10/24/11,sea_star,PISOCH,110,23,CINMS
Sea Lion Rookery,10/24/11,sea_star,PISOCH,120,17,CINMS
Sea Lion Rookery,10/24/11,sea_star,PISOCH,130,8,CINMS
Sea Lion Rookery,10/24/11,sea_star,PISOCH,140,6,CINMS
Sea Lion Rookery,10/24/11,sea_star,PISOCH,150,1,CINMS
Sea Lion Rookery,10/24/11,sea_star,PISOCH,NM,72,CINMS
Sea Lion Rookery,10/24/11,sea_star,PISOCH,60,1,CINMS
Sea Lion Rookery,10/24/11,sea_star,PISOCH,70,3,CINMS
Sea Lion Rookery,10/24/11,sea_star,PISOCH,80,14,CINMS
Sea Lion Rookery,11/13/12,sea_star,PISOCH,90,14,CINMS
Sea Lion Rookery,11/13/12,sea_star,PISOCH,100,16,CINMS
Sea Lion Rookery,11/13/12,sea_star,PISOCH,110,26,CINMS
Sea Lion Rookery,11/13/12,sea_star,PISOCH,120,16,CINMS
Sea Lion Rookery,11/13/12,sea_star,PISOCH,130,7,CINMS
Sea Lion Rookery,11/13/12,sea_star,PISOCH,140,5,CINMS
Sea Lion Rookery,11/13/12,sea_star,PISOCH,NM,45,CINMS
Sea Lion Rookery,11/13/12,sea_star,PISOCH,30,3,CINMS
Sea Lion Rookery,11/13/12,sea_star,PISOCH,40,2,CINMS
Sea Lion Rookery,11/13/12,sea_star,PISOCH,60,2,CINMS
Sea Lion Rookery,11/13/12,sea_star,PISOCH,70,5,CINMS
Sea Lion Rookery,11/13/12,sea_star,PISOCH,80,4,CINMS
Sea Lion Rookery,10/19/13,sea_star,PISOCH,90,5,CINMS
Sea Lion Rookery,10/19/13,sea_star,PISOCH,100,10,CINMS
Sea Lion Rookery,10/19/13,sea_star,PISOCH,110,12,CINMS
Sea Lion Rookery,10/19/13,sea_star,PISOCH,120,18,CINMS
Sea Lion Rookery,10/19/13,sea_star,PISOCH,130,9,CINMS
Sea Lion Rookery,10/19/13,sea_star,PISOCH,140,7,CINMS
Sea Lion Rookery,10/19/13,sea_star,PISOCH,150,2,CINMS
Sea Lion Rookery,10/19/13,sea_star,PISOCH,NM,73,CINMS
Sea Lion Rookery,10/19/13,sea_star,PISOCH,70,1,CINMS
Sea Lion Rookery,10/19/13,sea_star,PISOCH,80,7,CINMS
Sea Lion Rookery,1/29/15,sea_star,PATMIN,NA,0,CINMS
Sea Lion Rookery,1/29/15,sea_star,PISGIG,NA,1,CINMS
Sea Lion Rookery,1/29/15,sea_star,PISOCH,NA,0,CINMS
Sea Lion Rookery,1/29/15,sea_star,PYCHEL,NA,1,CINMS
Sea Lion Rookery,11/30/16,sea_star,PISOCH,NA,0,CINMS
Sea Lion Rookery,11/2/17,sea_star,PISOCH,NA,0,CINMS
Sea Lion Rookery,12/1/01,sea_star,PISOCH,NM,4,CINMS
Sea Lion Rookery,11/20/02,sea_star,PISOCH,NM,43,CINMS
Sea Lion Rookery,10/25/03,sea_star,PISOCH,NM,6,CINMS
Sea Lion Rookery,11/12/04,sea_star,PISOCH,100,2,CINMS
Sea Lion Rookery,11/12/04,sea_star,PISOCH,110,1,CINMS
Sea Lion Rookery,11/12/04,sea_star,PISOCH,120,5,CINMS
Sea Lion Rookery,11/12/04,sea_star,PISOCH,130,3,CINMS
Sea Lion Rookery,11/12/04,sea_star,PISOCH,140,5,CINMS
Sea Lion Rookery,11/12/04,sea_star,PISOCH,150,2,CINMS
Sea Lion Rookery,11/12/04,sea_star,PISOCH,170,3,CINMS
Sea Lion Rookery,11/12/04,sea_star,PISOCH,NM,49,CINMS
Sea Lion Rookery,11/12/04,sea_star,PISOCH,40,12,CINMS
Sea Lion Rookery,11/12/04,sea_star,PISOCH,50,13,CINMS
Sea Lion Rookery,11/12/04,sea_star,PISOCH,60,7,CINMS
Sea Lion Rookery,11/12/04,sea_star,PISOCH,70,6,CINMS
Sea Lion Rookery,11/12/04,sea_star,PISOCH,80,1,CINMS
Fraser Cove,12/18/06,sea_star,PISGIG,NA,1,CINMS
Fraser Cove,12/18/06,sea_star,PISOCH,90,1,CINMS
Fraser Cove,12/18/06,sea_star,PISOCH,100,2,CINMS
Fraser Cove,12/18/06,sea_star,PISOCH,110,9,CINMS
Fraser Cove,12/18/06,sea_star,PISOCH,120,8,CINMS
Fraser Cove,12/18/06,sea_star,PISOCH,130,7,CINMS
Fraser Cove,12/18/06,sea_star,PISOCH,140,11,CINMS
Fraser Cove,12/18/06,sea_star,PISOCH,150,5,CINMS
Fraser Cove,12/18/06,sea_star,PISOCH,160,5,CINMS
Fraser Cove,12/18/06,sea_star,PISOCH,170,1,CINMS
Fraser Cove,12/18/06,sea_star,PISOCH,40,2,CINMS
Fraser Cove,12/18/06,sea_star,PISOCH,50,2,CINMS
Fraser Cove,12/18/06,sea_star,PISOCH,60,9,CINMS
Fraser Cove,12/18/06,sea_star,PISOCH,70,5,CINMS
Fraser Cove,3/26/07,sea_star,PISOCH,90,7,CINMS
Fraser Cove,3/26/07,sea_star,PISOCH,100,7,CINMS
Fraser Cove,3/26/07,sea_star,PISOCH,110,6,CINMS
Fraser Cove,3/26/07,sea_star,PISOCH,120,5,CINMS
Fraser Cove,3/26/07,sea_star,PISOCH,130,10,CINMS
Fraser Cove,3/26/07,sea_star,PISOCH,140,3,CINMS
Fraser Cove,3/26/07,sea_star,PISOCH,150,2,CINMS
Fraser Cove,3/26/07,sea_star,PISOCH,160,5,CINMS
Fraser Cove,3/26/07,sea_star,PISOCH,170,2,CINMS
Fraser Cove,3/26/07,sea_star,PISOCH,180,8,CINMS
Fraser Cove,3/26/07,sea_star,PISOCH,190,1,CINMS
Fraser Cove,3/26/07,sea_star,PISOCH,40,2,CINMS
Fraser Cove,3/26/07,sea_star,PISOCH,50,2,CINMS
Fraser Cove,3/26/07,sea_star,PISOCH,60,9,CINMS
Fraser Cove,3/26/07,sea_star,PISOCH,70,5,CINMS
Fraser Cove,3/26/07,sea_star,PISOCH,80,6,CINMS
Fraser Cove,3/20/08,sea_star,PISOCH,90,13,CINMS
Fraser Cove,3/20/08,sea_star,PISOCH,100,16,CINMS
Fraser Cove,3/20/08,sea_star,PISOCH,110,8,CINMS
Fraser Cove,3/20/08,sea_star,PISOCH,120,6,CINMS
Fraser Cove,3/20/08,sea_star,PISOCH,130,8,CINMS
Fraser Cove,3/20/08,sea_star,PISOCH,140,4,CINMS
Fraser Cove,3/20/08,sea_star,PISOCH,150,7,CINMS
Fraser Cove,3/20/08,sea_star,PISOCH,40,2,CINMS
Fraser Cove,3/20/08,sea_star,PISOCH,50,3,CINMS
Fraser Cove,3/20/08,sea_star,PISOCH,60,5,CINMS
Fraser Cove,3/20/08,sea_star,PISOCH,70,10,CINMS
Fraser Cove,3/20/08,sea_star,PISOCH,80,20,CINMS
Fraser Cove,12/11/08,sea_star,PISOCH,90,22,CINMS
Fraser Cove,12/11/08,sea_star,PISOCH,100,16,CINMS
Fraser Cove,12/11/08,sea_star,PISOCH,110,20,CINMS
Fraser Cove,12/11/08,sea_star,PISOCH,120,17,CINMS
Fraser Cove,12/11/08,sea_star,PISOCH,130,8,CINMS
Fraser Cove,12/11/08,sea_star,PISOCH,140,7,CINMS
Fraser Cove,12/11/08,sea_star,PISOCH,150,1,CINMS
Fraser Cove,12/11/08,sea_star,PISOCH,160,2,CINMS
Fraser Cove,12/11/08,sea_star,PISOCH,180,1,CINMS
Fraser Cove,12/11/08,sea_star,PISOCH,NM,271,CINMS
Fraser Cove,12/11/08,sea_star,PISOCH,80,6,CINMS
Fraser Cove,4/28/09,sea_star,PISOCH,90,19,CINMS
Fraser Cove,4/28/09,sea_star,PISOCH,100,21,CINMS
Fraser Cove,4/28/09,sea_star,PISOCH,110,15,CINMS
Fraser Cove,4/28/09,sea_star,PISOCH,120,14,CINMS
Fraser Cove,4/28/09,sea_star,PISOCH,130,3,CINMS
Fraser Cove,4/28/09,sea_star,PISOCH,140,4,CINMS
Fraser Cove,4/28/09,sea_star,PISOCH,190,1,CINMS
Fraser Cove,4/28/09,sea_star,PISOCH,NM,229,CINMS
Fraser Cove,4/28/09,sea_star,PISOCH,30,1,CINMS
Fraser Cove,4/28/09,sea_star,PISOCH,50,3,CINMS
Fraser Cove,4/28/09,sea_star,PISOCH,60,5,CINMS
Fraser Cove,4/28/09,sea_star,PISOCH,70,8,CINMS
Fraser Cove,4/28/09,sea_star,PISOCH,80,6,CINMS
Fraser Cove,11/3/09,sea_star,PISOCH,NM,263,CINMS
Fraser Cove,3/24/10,sea_star,PISOCH,90,9,CINMS
Fraser Cove,3/24/10,sea_star,PISOCH,100,16,CINMS
Fraser Cove,3/24/10,sea_star,PISOCH,110,24,CINMS
Fraser Cove,3/24/10,sea_star,PISOCH,120,19,CINMS
Fraser Cove,3/24/10,sea_star,PISOCH,130,16,CINMS
Fraser Cove,3/24/10,sea_star,PISOCH,140,5,CINMS
Fraser Cove,3/24/10,sea_star,PISOCH,150,4,CINMS
Fraser Cove,3/24/10,sea_star,PISOCH,160,3,CINMS
Fraser Cove,3/24/10,sea_star,PISOCH,NM,192,CINMS
Fraser Cove,3/24/10,sea_star,PISOCH,60,3,CINMS
Fraser Cove,3/24/10,sea_star,PISOCH,70,1,CINMS
Fraser Cove,3/24/10,sea_star,PISOCH,80,5,CINMS
Fraser Cove,11/19/10,sea_star,PISOCH,90,8,CINMS
Fraser Cove,11/19/10,sea_star,PISOCH,100,9,CINMS
Fraser Cove,11/19/10,sea_star,PISOCH,110,4,CINMS
Fraser Cove,11/19/10,sea_star,PISOCH,120,10,CINMS
Fraser Cove,11/19/10,sea_star,PISOCH,130,8,CINMS
Fraser Cove,11/19/10,sea_star,PISOCH,140,5,CINMS
Fraser Cove,11/19/10,sea_star,PISOCH,150,4,CINMS
Fraser Cove,11/19/10,sea_star,PISOCH,70,1,CINMS
Fraser Cove,11/19/10,sea_star,PISOCH,80,2,CINMS
Fraser Cove,1/9/12,sea_star,PISGIG,NA,1,CINMS
Fraser Cove,1/9/12,sea_star,PISOCH,90,7,CINMS
Fraser Cove,1/9/12,sea_star,PISOCH,100,11,CINMS
Fraser Cove,1/9/12,sea_star,PISOCH,110,14,CINMS
Fraser Cove,1/9/12,sea_star,PISOCH,120,17,CINMS
Fraser Cove,1/9/12,sea_star,PISOCH,130,11,CINMS
Fraser Cove,1/9/12,sea_star,PISOCH,140,4,CINMS
Fraser Cove,1/9/12,sea_star,PISOCH,150,2,CINMS
Fraser Cove,1/9/12,sea_star,PISOCH,160,1,CINMS
Fraser Cove,1/9/12,sea_star,PISOCH,NM,121,CINMS
Fraser Cove,1/9/12,sea_star,PISOCH,70,1,CINMS
Fraser Cove,1/9/12,sea_star,PISOCH,80,4,CINMS
Fraser Cove,5/10/12,sea_star,PISOCH,90,7,CINMS
Fraser Cove,5/10/12,sea_star,PISOCH,100,6,CINMS
Fraser Cove,5/10/12,sea_star,PISOCH,110,14,CINMS
Fraser Cove,5/10/12,sea_star,PISOCH,120,13,CINMS
Fraser Cove,5/10/12,sea_star,PISOCH,130,12,CINMS
Fraser Cove,5/10/12,sea_star,PISOCH,140,11,CINMS
Fraser Cove,5/10/12,sea_star,PISOCH,150,4,CINMS
Fraser Cove,5/10/12,sea_star,PISOCH,160,8,CINMS
Fraser Cove,5/10/12,sea_star,PISOCH,170,2,CINMS
Fraser Cove,5/10/12,sea_star,PISOCH,NM,156,CINMS
Fraser Cove,5/10/12,sea_star,PISOCH,60,1,CINMS
Fraser Cove,5/10/12,sea_star,PISOCH,70,3,CINMS
Fraser Cove,5/10/12,sea_star,PISOCH,80,3,CINMS
Fraser Cove,12/11/12,sea_star,PISGIG,NA,1,CINMS
Fraser Cove,12/11/12,sea_star,PISOCH,90,7,CINMS
Fraser Cove,12/11/12,sea_star,PISOCH,100,8,CINMS
Fraser Cove,12/11/12,sea_star,PISOCH,110,16,CINMS
Fraser Cove,12/11/12,sea_star,PISOCH,120,10,CINMS
Fraser Cove,12/11/12,sea_star,PISOCH,130,16,CINMS
Fraser Cove,12/11/12,sea_star,PISOCH,140,7,CINMS
Fraser Cove,12/11/12,sea_star,PISOCH,150,2,CINMS
Fraser Cove,12/11/12,sea_star,PISOCH,NM,66,CINMS
Fraser Cove,12/11/12,sea_star,PISOCH,70,2,CINMS
Fraser Cove,12/11/12,sea_star,PISOCH,80,5,CINMS
Fraser Cove,11/2/13,sea_star,PISOCH,90,9,CINMS
Fraser Cove,11/2/13,sea_star,PISOCH,100,8,CINMS
Fraser Cove,11/2/13,sea_star,PISOCH,110,10,CINMS
Fraser Cove,11/2/13,sea_star,PISOCH,120,12,CINMS
Fraser Cove,11/2/13,sea_star,PISOCH,130,9,CINMS
Fraser Cove,11/2/13,sea_star,PISOCH,140,4,CINMS
Fraser Cove,11/2/13,sea_star,PISOCH,150,4,CINMS
Fraser Cove,11/2/13,sea_star,PISOCH,160,2,CINMS
Fraser Cove,11/2/13,sea_star,PISOCH,170,1,CINMS
Fraser Cove,11/2/13,sea_star,PISOCH,NM,3,CINMS
Fraser Cove,11/2/13,sea_star,PISOCH,80,4,CINMS
Fraser Cove,4/9/14,sea_star,PISOCH,90,1,CINMS
Fraser Cove,4/9/14,sea_star,PISOCH,100,2,CINMS
Fraser Cove,4/9/14,sea_star,PISOCH,80,1,CINMS
Fraser Cove,11/21/14,sea_star,PATMIN,NA,0,CINMS
Fraser Cove,11/21/14,sea_star,PISGIG,NA,0,CINMS
Fraser Cove,11/21/14,sea_star,PISOCH,120,1,CINMS
Fraser Cove,11/21/14,sea_star,PYCHEL,NA,0,CINMS
Fraser Cove,1/21/16,sea_star,PISOCH,40,1,CINMS
Fraser Cove,1/21/16,sea_star,PISOCH,80,1,CINMS
Fraser Cove,11/14/16,sea_star,PISOCH,60,1,CINMS
Fraser Cove,12/3/17,sea_star,PISOCH,80,1,CINMS
Fraser Cove,3/18/19,sea_star,PISOCH,NA,0,CINMS
Fraser Cove,4/12/00,sea_star,PISOCH,NM,6,CINMS
Fraser Cove,1/6/01,sea_star,PISOCH,NM,1,CINMS
Fraser Cove,5/27/01,sea_star,PISOCH,NM,2,CINMS
Fraser Cove,1/11/02,sea_star,PISOCH,NM,1,CINMS
Fraser Cove,5/15/02,sea_star,PISOCH,NA,0,CINMS
Fraser Cove,11/3/02,sea_star,PISOCH,NM,61,CINMS
Fraser Cove,3/26/03,sea_star,PISOCH,NM,75,CINMS
Fraser Cove,3/31/04,sea_star,PISOCH,NM,81,CINMS
Fraser Cove,11/12/04,sea_star,PISOCH,90,5,CINMS
Fraser Cove,11/12/04,sea_star,PISOCH,100,8,CINMS
Fraser Cove,11/12/04,sea_star,PISOCH,110,12,CINMS
Fraser Cove,11/12/04,sea_star,PISOCH,120,9,CINMS
Fraser Cove,11/12/04,sea_star,PISOCH,130,7,CINMS
Fraser Cove,11/12/04,sea_star,PISOCH,140,4,CINMS
Fraser Cove,11/12/04,sea_star,PISOCH,150,1,CINMS
Fraser Cove,11/12/04,sea_star,PISOCH,NM,1,CINMS
Fraser Cove,11/12/04,sea_star,PISOCH,60,1,CINMS
Fraser Cove,11/12/04,sea_star,PISOCH,80,3,CINMS
Fraser Cove,10/17/05,sea_star,PISOCH,90,2,CINMS
Fraser Cove,10/17/05,sea_star,PISOCH,100,8,CINMS
Fraser Cove,10/17/05,sea_star,PISOCH,110,6,CINMS
Fraser Cove,10/17/05,sea_star,PISOCH,120,8,CINMS
Fraser Cove,10/17/05,sea_star,PISOCH,130,1,CINMS
Fraser Cove,10/17/05,sea_star,PISOCH,140,1,CINMS
Fraser Cove,10/17/05,sea_star,PISOCH,150,1,CINMS
Fraser Cove,10/17/05,sea_star,PISOCH,180,1,CINMS
Fraser Cove,10/17/05,sea_star,PISOCH,NM,33,CINMS
Fraser Cove,10/17/05,sea_star,PISOCH,60,1,CINMS
Fraser Cove,10/17/05,sea_star,PISOCH,80,1,CINMS
Orizaba Cove,3/27/06,sea_star,PISOCH,90,14,CINMS
Orizaba Cove,3/27/06,sea_star,PISOCH,100,28,CINMS
Orizaba Cove,3/27/06,sea_star,PISOCH,110,22,CINMS
Orizaba Cove,3/27/06,sea_star,PISOCH,120,14,CINMS
Orizaba Cove,3/27/06,sea_star,PISOCH,130,11,CINMS
Orizaba Cove,3/27/06,sea_star,PISOCH,140,4,CINMS
Orizaba Cove,3/27/06,sea_star,PISOCH,150,2,CINMS
Orizaba Cove,3/27/06,sea_star,PISOCH,170,1,CINMS
Orizaba Cove,3/27/06,sea_star,PISOCH,200,1,CINMS
Orizaba Cove,3/27/06,sea_star,PISOCH,NM,2,CINMS
Orizaba Cove,3/27/06,sea_star,PISOCH,70,2,CINMS
Orizaba Cove,3/27/06,sea_star,PISOCH,80,4,CINMS
Orizaba Cove,1/3/07,sea_star,PISOCH,90,1,CINMS
Orizaba Cove,1/3/07,sea_star,PISOCH,100,1,CINMS
Orizaba Cove,1/3/07,sea_star,PISOCH,110,5,CINMS
Orizaba Cove,1/3/07,sea_star,PISOCH,120,16,CINMS
Orizaba Cove,1/3/07,sea_star,PISOCH,130,8,CINMS
Orizaba Cove,1/3/07,sea_star,PISOCH,140,16,CINMS
Orizaba Cove,1/3/07,sea_star,PISOCH,150,8,CINMS
